X,Y,ID,SER,PERMIT,CR,DR,LOCATION,DATE,CD,TG,GD,MODEL,THEME,CITY,LAT,LON,TOOLTIP
-118.283100000001,34.031799999881,81,CD052,,SE,EB,ADAMS FS HOOVER,1983/02/18 00:00:00+00,8,634,B7,A,AD SHELTERS,LOS ANGELES,34.0318,-118.2831,Type: AD SHELTERS\nLocation:  ADAMS FS HOOVER\nCouncil District:  8\nDate:  2/18/1983\nSerial: CD052\nPermit:  
-118.287699999933,34.0329999999557,82,CD891,,NW,WB,ADAMS FS HOOVER,2001/10/10 00:00:00+00,8,634,B7,D2MG,AD SHELTERS,LOS ANGELES,34.033,-118.2877,Type: AD SHELTERS\nLocation:  ADAMS FS HOOVER\nCouncil District:  8\nDate:  10/10/2001\nSerial: CD891\nPermit:  
-118.299400000002,34.0328000001293,83,CD054,,SE,EB,ADAMS FS NORMANDIE,1982/11/04 00:00:00+00,8,633,J6,A,AD SHELTERS,LOS ANGELES,34.0328,-118.2994,Type: AD SHELTERS\nLocation:  ADAMS FS NORMANDIE\nCouncil District:  8\nDate:  11/4/1982\nSerial: CD054\nPermit:  
-118.290600000172,34.0327000000393,84,CD053,,SE,EB,ADAMS FS VERMONT,1982/05/17 00:00:00+00,8,634,A6,A,AD SHELTERS,LOS ANGELES,34.0327,-118.2906,Type: AD SHELTERS\nLocation:  ADAMS FS VERMONT\nCouncil District:  8\nDate:  5/17/1982\nSerial: CD053\nPermit:  
-118.290600000172,34.0327000000393,85,CD637,,NW,WB,ADAMS FS VERMONT,1992/10/21 00:00:00+00,8,634,A6,A,AD SHELTERS,LOS ANGELES,34.0327,-118.2906,Type: AD SHELTERS\nLocation:  ADAMS FS VERMONT\nCouncil District:  8\nDate:  10/21/1992\nSerial: CD637\nPermit:  
-118.274200000164,34.028299999999,86,CD150,,NE,WB,ADAMS NS FIGUEROA,1983/02/18 00:00:00+00,8,634,D7,A,AD SHELTERS,LOS ANGELES,34.0283,-118.2742,Type: AD SHELTERS\nLocation:  ADAMS NS FIGUEROA\nCouncil District:  8\nDate:  2/18/1983\nSerial: CD150\nPermit:  
-118.308099999823,34.0328000001293,87,CD598,,NE,WB,ADAMS NS WESTERN,1988/08/26 00:00:00+00,8,633,H6,A,AD SHELTERS,LOS ANGELES,34.0328,-118.3081,Type: AD SHELTERS\nLocation:  ADAMS NS WESTERN\nCouncil District:  8\nDate:  8/26/1988\nSerial: CD598\nPermit:  
-118.264099999777,33.9438999999929,88,CD212,,SW,SB,AVALON FS 102ND-new D1MG,2002/04/03 00:00:00+00,8,704,D5,D1MG,AD SHELTERS,LOS ANGELES,33.9439,-118.2641,Type: AD SHELTERS\nLocation:  AVALON FS 102ND-new D1MG\nCouncil District:  8\nDate:  4/3/2002\nSerial: CD212\nPermit:  
-118.264000000218,33.9454000000694,89,CD1154,,SE,NB,AVALON NS CENTURY,2001/10/11 00:00:00+00,8,704,D4,D2MG,AD SHELTERS,LOS ANGELES,33.9454,-118.264,Type: AD SHELTERS\nLocation:  AVALON NS CENTURY\nCouncil District:  8\nDate:  10/11/2001\nSerial: CD1154\nPermit:  
-118.277800000012,33.9499000000488,90,CD824,,NW,SB,BROADWAY NS 92ND,1993/12/16 00:00:00+00,8,704,D3,A,AD SHELTERS,LOS ANGELES,33.9499,-118.2778,Type: AD SHELTERS\nLocation:  BROADWAY NS 92ND\nCouncil District:  8\nDate:  12/16/1993\nSerial: CD824\nPermit:  
-118.277299999971,33.9600000001122,91,CD601,,SE,NB,BROADWAY NS MANCHESTER,1988/08/19 00:00:00+00,8,704,C2,A,AD SHELTERS,LOS ANGELES,33.96,-118.2773,Type: AD SHELTERS\nLocation:  BROADWAY NS MANCHESTER\nCouncil District:  8\nDate:  8/19/1988\nSerial: CD601\nPermit:  
-118.277499999987,33.9603999998409,92,CD1152,,NW,SB,BROADWAY NS MANCHESTER,2001/10/10 00:00:00+00,8,704,C2,D2MG,AD SHELTERS,LOS ANGELES,33.9604,-118.2775,Type: AD SHELTERS\nLocation:  BROADWAY NS MANCHESTER\nCouncil District:  8\nDate:  10/10/2001\nSerial: CD1152\nPermit:  
-118.253200000223,33.9433000001625,93,CD333,,SE,NB,CENTRAL NS 103RD,1983/12/02 00:00:00+00,8,704,F5,A,AD SHELTERS,LOS ANGELES,33.9433,-118.2532,Type: AD SHELTERS\nLocation:  CENTRAL NS 103RD\nCouncil District:  8\nDate:  12/2/1983\nSerial: CD333\nPermit:  
-118.334300000193,34.0147999999744,94,CD843,,SW,SB,CRENSHAW FS 39TH,1993/12/16 00:00:00+00,8,673,E2,A,AD SHELTERS,LOS ANGELES,34.0148,-118.3343,Type: AD SHELTERS\nLocation:  CRENSHAW FS 39TH\nCouncil District:  8\nDate:  12/16/1993\nSerial: CD843\nPermit:  
-118.329999999838,34.0000000001161,95,CD1279,,NE,NB,CRENSHAW FS 43RD STREET,2001/05/01 00:00:00+00,8,673,E3,A,AD SHELTERS,LOS ANGELES,34,-118.33,Type: AD SHELTERS\nLocation:  CRENSHAW FS 43RD STREET\nCouncil District:  8\nDate:  5/1/2001\nSerial: CD1279\nPermit:  
-118.329799999821,33.9867999998225,96,CD1050,,SE,NB,CRENSHAW NS 60TH,2000/04/26 00:00:00+00,8,673,F6,A,AD SHELTERS,LOS ANGELES,33.9868,-118.3298,Type: AD SHELTERS\nLocation:  CRENSHAW NS 60TH\nCouncil District:  8\nDate:  4/26/2000\nSerial: CD1050\nPermit:  
-118.329799999821,33.9751000001211,97,CD080,,NE,NB,CRENSHAW FS FLORENCE,1982/11/05 00:00:00+00,8,673,F7,A,AD SHELTERS,LOS ANGELES,33.9751,-118.3298,Type: AD SHELTERS\nLocation:  CRENSHAW FS FLORENCE\nCouncil District:  8\nDate:  11/5/1982\nSerial: CD080\nPermit:  
-118.329799999821,33.9751000001211,98,CD081,,NW,SB,CRENSHAW NS FLORENCE,1982/11/05 00:00:00+00,8,673,F7,A,AD SHELTERS,LOS ANGELES,33.9751,-118.3298,Type: AD SHELTERS\nLocation:  CRENSHAW NS FLORENCE\nCouncil District:  8\nDate:  11/5/1982\nSerial: CD081\nPermit:  
-118.334100000177,34.010400000067,99,CD632,,SW,SB,CRENSHAW FS M.L.KING,1989/03/29 00:00:00+00,8,673,E3,A,AD SHELTERS,LOS ANGELES,34.0104,-118.3341,Type: AD SHELTERS\nLocation:  CRENSHAW FS M.L.KING\nCouncil District:  8\nDate:  3/29/1989\nSerial: CD632\nPermit:  
-118.334100000177,34.0104999999994,100,CD055,,SE,NB,CRENSHAW NS M.L.KING,1982/05/20 00:00:00+00,8,673,E3,A,AD SHELTERS,LOS ANGELES,34.0105,-118.3341,Type: AD SHELTERS\nLocation:  CRENSHAW NS M.L.KING\nCouncil District:  8\nDate:  5/20/1982\nSerial: CD055\nPermit:  
-118.334100000177,34.0093999998512,101,CD056,,NW,SB,CRENSHAW NS STOCKER,1983/02/03 00:00:00+00,8,673,E3,A,AD SHELTERS,LOS ANGELES,34.0094,-118.3341,Type: AD SHELTERS\nLocation:  CRENSHAW NS STOCKER\nCouncil District:  8\nDate:  2/3/1983\nSerial: CD056\nPermit:  
-118.333700000144,34.0090999999102,102,CD1157,,NE,NB,CRENSHAW FS STOCKER,2000/08/17 00:00:00+00,8,673,E3,D2MG,AD SHELTERS,LOS ANGELES,34.0091,-118.3337,Type: AD SHELTERS\nLocation:  CRENSHAW FS STOCKER\nCouncil District:  8\nDate:  8/17/2000\nSerial: CD1157\nPermit:  
-118.329799999821,33.9891000001301,103,CD738,,SW,SB,CRENSHAW FS SLAUSON,1990/06/22 00:00:00+00,8,673,F6,A,AD SHELTERS,LOS ANGELES,33.9891,-118.3298,Type: AD SHELTERS\nLocation:  CRENSHAW FS SLAUSON\nCouncil District:  8\nDate:  6/22/1990\nSerial: CD738\nPermit:  
-118.330699999896,34.0041000000037,104,CD1223,,NE,NB,CRENSHAW FS VERNON,2000/08/09 00:00:00+00,8,673,F3,D2MG,AD SHELTERS,LOS ANGELES,34.0041,-118.3307,Type: AD SHELTERS\nLocation:  CRENSHAW FS VERNON\nCouncil District:  8\nDate:  8/9/2000\nSerial: CD1223\nPermit:  
-118.287699999933,34.0179999999131,105,CD758,,SE,EB,EXPOSITION  BL. FS Hoover/Watt wy,1990/11/06 00:00:00+00,8,674,A1,A,AD SHELTERS,LOS ANGELES,34.018,-118.2877,Type: AD SHELTERS\nLocation:  EXPOSITION  BL. FS Hoover/Watt wy\nCouncil District:  8\nDate:  11/6/1990\nSerial: CD758\nPermit:  
-118.280399999778,34.0202999998172,106,CD488,,SW,SB,FIGUEROA FS 35TH-aka gate#3,2000/10/11 00:00:00+00,8,674,B1,D2MG,AD SHELTERS,LOS ANGELES,34.0203,-118.2804,Type: AD SHELTERS\nLocation:  FIGUEROA FS 35TH-aka gate#3\nCouncil District:  8\nDate:  10/11/2000\nSerial: CD488\nPermit:  
-118.281899999902,34.0140000001301,107,CD077,,SW,SB,FIGUEROA FS 39TH,1983/11/30 00:00:00+00,8,674,B2,A,AD SHELTERS,LOS ANGELES,34.014,-118.2819,Type: AD SHELTERS\nLocation:  FIGUEROA FS 39TH\nCouncil District:  8\nDate:  11/30/1983\nSerial: CD077\nPermit:  
-118.281299999852,34.0185000001758,108,CD330,,NW,SB,FIGUEROA NS EXPOSITION-new D1,2002/04/03 00:00:00+00,8,674,B1,D1MG,AD SHELTERS,LOS ANGELES,34.0185,-118.2813,Type: AD SHELTERS\nLocation:  FIGUEROA NS EXPOSITION-new D1\nCouncil District:  8\nDate:  4/3/2002\nSerial: CD330\nPermit:  
-118.281599999877,33.9454000000694,109,CD334,,SE,NB,FIGUEROA NS CENTURY,1984/04/11 00:00:00+00,8,704,B4,A,AD SHELTERS,LOS ANGELES,33.9454,-118.2816,Type: AD SHELTERS\nLocation:  FIGUEROA NS CENTURY\nCouncil District:  8\nDate:  4/11/1984\nSerial: CD334\nPermit:  
-118.279300000136,34.0219000001723,110,CD1128,,SW,SB,FIGUEROA FS JEFFERSON,2000/10/11 00:00:00+00,8,674,C1,D2MG,AD SHELTERS,LOS ANGELES,34.0219,-118.2793,Type: AD SHELTERS\nLocation:  FIGUEROA FS JEFFERSON\nCouncil District:  8\nDate:  10/11/2000\nSerial: CD1128\nPermit:  
-118.281699999886,33.9598000001013,111,CD842,,SW,SB,FIGUEROA FS MANCHESTER,1993/12/16 00:00:00+00,8,704,B2,A,AD SHELTERS,LOS ANGELES,33.9598,-118.2817,Type: AD SHELTERS\nLocation:  FIGUEROA FS MANCHESTER\nCouncil District:  8\nDate:  12/16/1993\nSerial: CD842\nPermit:  
-118.281899999902,34.016500000069,112,CD487,,SW,SB,FIGUEROA FS STATE DRIVE,1984/06/28 00:00:00+00,8,674,B2,A,AD SHELTERS,LOS ANGELES,34.0165,-118.2819,Type: AD SHELTERS\nLocation:  FIGUEROA FS STATE DRIVE\nCouncil District:  8\nDate:  6/28/1984\nSerial: CD487\nPermit:  
-118.329000000204,33.9742999999718,113,CD1044,,SE,EB,FLORENCE FS CRENSHAW,2000/05/03 00:00:00+00,8,673,F7,A,AD SHELTERS,LOS ANGELES,33.9743,-118.329,Type: AD SHELTERS\nLocation:  FLORENCE FS CRENSHAW\nCouncil District:  8\nDate:  5/3/2000\nSerial: CD1044\nPermit:  
-118.291399999789,33.9748999998582,114,CD1061,,SW,EB,FLORENCE NS VERMONT,2000/05/03 00:00:00+00,8,674,A7,A,AD SHELTERS,LOS ANGELES,33.9749,-118.2914,Type: AD SHELTERS\nLocation:  FLORENCE NS VERMONT\nCouncil District:  8\nDate:  5/3/2000\nSerial: CD1061\nPermit:  
-118.282899999985,34.0251000001114,115,CD479,,SW,SB,HOOVER FS 32ND,1984/08/15 00:00:00+00,8,634,B7,A,AD SHELTERS,LOS ANGELES,34.0251,-118.2829,Type: AD SHELTERS\nLocation:  HOOVER FS 32ND\nCouncil District:  8\nDate:  8/15/1984\nSerial: CD479\nPermit:  
-118.283100000001,34.031799999881,116,CD059,,SW,SB,HOOVER FS ADAMS,1982/05/17 00:00:00+00,8,634,B7,A,AD SHELTERS,LOS ANGELES,34.0318,-118.2831,Type: AD SHELTERS\nLocation:  HOOVER FS ADAMS\nCouncil District:  8\nDate:  5/17/1982\nSerial: CD059\nPermit:  
-118.329999999838,33.9816000000442,117,CD1047,,NE,WB,HYDE PARK BL. NS CRENSHAW,2000/08/03 00:00:00+00,8,673,F7,A,AD SHELTERS,LOS ANGELES,33.9816,-118.33,Type: AD SHELTERS\nLocation:  HYDE PARK BL. NS CRENSHAW\nCouncil District:  8\nDate:  8/3/2000\nSerial: CD1047\nPermit:  
-118.294900000079,34.0255999998702,118,CD061,,NW,WB,JEFFERSON FS BUDLONG,1982/11/03 00:00:00+00,8,634,A7,A,AD SHELTERS,LOS ANGELES,34.0256,-118.2949,Type: AD SHELTERS\nLocation:  JEFFERSON FS BUDLONG\nCouncil District:  8\nDate:  11/3/1982\nSerial: CD061\nPermit:  
-118.290500000164,34.0254999998563,119,CD060,,SE,EB,JEFFERSON FS VERMONT,1982/06/23 00:00:00+00,8,634,A7,A,AD SHELTERS,LOS ANGELES,34.0255,-118.2905,Type: AD SHELTERS\nLocation:  JEFFERSON FS VERMONT\nCouncil District:  8\nDate:  6/23/1982\nSerial: CD060\nPermit:  
-118.314599999912,34.0255999998702,120,CD527,,SW,EB,JEFFERSON NS CIMARRON,1987/05/18 00:00:00+00,8,633,G7,A,AD SHELTERS,LOS ANGELES,34.0256,-118.3146,Type: AD SHELTERS\nLocation:  JEFFERSON NS CIMARRON\nCouncil District:  8\nDate:  5/18/1987\nSerial: CD527\nPermit:  
-118.302000000217,34.0255999998702,121,CD063,,NE,WB,JEFFERSON NS HALLDALE,1982/11/03 00:00:00+00,8,633,J7,A,AD SHELTERS,LOS ANGELES,34.0256,-118.302,Type: AD SHELTERS\nLocation:  JEFFERSON NS HALLDALE\nCouncil District:  8\nDate:  11/3/1982\nSerial: CD063\nPermit:  
-118.299400000002,34.0255999998702,122,CD062,,SW,EB,JEFFERSON NS NORMANDIE,1982/11/03 00:00:00+00,8,633,J7,A,AD SHELTERS,LOS ANGELES,34.0256,-118.2994,Type: AD SHELTERS\nLocation:  JEFFERSON NS NORMANDIE\nCouncil District:  8\nDate:  11/3/1982\nSerial: CD062\nPermit:  
-118.298999999969,33.9601000001275,123,CD1151,,NE,WB,MANCHESTER NS NORMANDIE,2001/10/11 00:00:00+00,8,703,J2,D2MG,AD SHELTERS,LOS ANGELES,33.9601,-118.299,Type: AD SHELTERS\nLocation:  MANCHESTER NS NORMANDIE\nCouncil District:  8\nDate:  10/11/2001\nSerial: CD1151\nPermit:  
-118.299600000018,33.9598000001013,124,CD1150,,SW,EB,MANCHESTER NS NORMANDIE,2001/10/11 00:00:00+00,8,703,J2,D2MG,AD SHELTERS,LOS ANGELES,33.9598,-118.2996,Type: AD SHELTERS\nLocation:  MANCHESTER NS NORMANDIE\nCouncil District:  8\nDate:  10/11/2001\nSerial: CD1150\nPermit:  
-118.290900000197,33.9598000001013,125,LA013,,SW,EB,MANCHESTER NS VERMONT,1979/10/03 00:00:00+00,8,704,A2,B,AD SHELTERS,LOS ANGELES,33.9598,-118.2909,Type: AD SHELTERS\nLocation:  MANCHESTER NS VERMONT\nCouncil District:  8\nDate:  10/3/1979\nSerial: LA013\nPermit:  
-118.255499999964,33.9606999999866,126,CD1056,,NE,WB,MANCHESTER NS VERMONT,2000/06/07 00:00:00+00,8,704,A2,A,AD SHELTERS,LOS ANGELES,33.9607,-118.2555,Type: AD SHELTERS\nLocation:  MANCHESTER NS VERMONT\nCouncil District:  8\nDate:  6/7/2000\nSerial: CD1056\nPermit:  
-118.307999999815,33.9598000001013,127,CD260,,SW,EB,MANCHESTER NS WESTERN,1986/11/21 00:00:00+00,8,703,J3,B,AD SHELTERS,LOS ANGELES,33.9598,-118.308,Type: AD SHELTERS\nLocation:  MANCHESTER NS WESTERN\nCouncil District:  8\nDate:  11/21/1986\nSerial: CD260\nPermit:  
-118.334899999794,34.0129999998694,128,CD1039,,SE,EB,M.L.KING FS CRENSHAW,2000/08/17 00:00:00+00,8,673,E3,D2MG,AD SHELTERS,LOS ANGELES,34.013,-118.3349,Type: AD SHELTERS\nLocation:  M.L.KING FS CRENSHAW\nCouncil District:  8\nDate:  8/17/2000\nSerial: CD1039\nPermit:  
-118.290500000164,34.010699999883,129,CD065,,NW,WB,M.L.KING FS VERMONT,1983/04/12 00:00:00+00,8,674,A2,A,AD SHELTERS,LOS ANGELES,34.0107,-118.2905,Type: AD SHELTERS\nLocation:  M.L.KING FS VERMONT\nCouncil District:  8\nDate:  4/12/1983\nSerial: CD065\nPermit:  
-118.307899999807,34.0109000000403,130,CD615,,SE,EB,M.L.KING FS WESTERN,1990/06/22 00:00:00+00,8,673,H2,A,AD SHELTERS,LOS ANGELES,34.0109,-118.3079,Type: AD SHELTERS\nLocation:  M.L.KING FS WESTERN\nCouncil District:  8\nDate:  6/22/1990\nSerial: CD615\nPermit:  
-118.321200000008,34.0117999999444,131,CD1158,,NE,WB,M.L.KING JR. NS ROXTON,2000/08/17 00:00:00+00,8,673,G2,D2MG,AD SHELTERS,LOS ANGELES,34.0118,-118.3212,Type: AD SHELTERS\nLocation:  M.L.KING JR. NS ROXTON\nCouncil District:  8\nDate:  8/17/2000\nSerial: CD1158\nPermit:  
-118.300400000085,33.9751000001211,132,CD1091,,NW,SB,NORMANDIE NS FLORENCE-FG/dome,1999/04/27 00:00:00+00,8,673,J7,Adome,AD SHELTERS,LOS ANGELES,33.9751,-118.3004,Type: AD SHELTERS\nLocation:  NORMANDIE NS FLORENCE-FG/dome\nCouncil District:  8\nDate:  4/27/1999\nSerial: CD1091\nPermit:  
-118.298399999919,33.9745000001561,133,CD1092,,SE,NB,NORMANDIE NS FLORENCE-FG/dome,1999/04/27 00:00:00+00,8,673,J7,Adome,AD SHELTERS,LOS ANGELES,33.9745,-118.2984,Type: AD SHELTERS\nLocation:  NORMANDIE NS FLORENCE-FG/dome\nCouncil District:  8\nDate:  4/27/1999\nSerial: CD1092\nPermit:  
-118.299299999994,34.003699999954,134,CD582,,NW,SB,NORMANDIE NS VERNON,1990/06/22 00:00:00+00,8,673,J3,A,AD SHELTERS,LOS ANGELES,34.0037,-118.2993,Type: AD SHELTERS\nLocation:  NORMANDIE NS VERNON\nCouncil District:  8\nDate:  6/22/1990\nSerial: CD582\nPermit:  
-118.354500000067,34.0211999998426,135,CD046,,SW,EB,RODEO RD. NS LA BREA,1982/11/05 00:00:00+00,8,673,B1,A,AD SHELTERS,LOS ANGELES,34.0212,-118.3545,Type: AD SHELTERS\nLocation:  RODEO RD. NS LA BREA\nCouncil District:  8\nDate:  11/5/1982\nSerial: CD046\nPermit:  
-118.268300000125,33.9476999998192,136,CD903,,SW,SB,SAN PEDRO FS COLDEN,2001/10/11 00:00:00+00,8,704,D4,D2MG,AD SHELTERS,LOS ANGELES,33.9477,-118.2683,Type: AD SHELTERS\nLocation:  SAN PEDRO FS COLDEN\nCouncil District:  8\nDate:  10/11/2001\nSerial: CD903\nPermit:  
-118.340799999833,34.0117000000539,137,CD617,,NE,WB,Santa Rosalia Dr.NS Buckingham Rd.,1988/08/19 00:00:00+00,8,673,D2,A,AD SHELTERS,LOS ANGELES,34.0117,-118.3408,Type: AD SHELTERS\nLocation:  Santa Rosalia Dr.NS Buckingham Rd.\nCouncil District:  8\nDate:  8/19/1988\nSerial: CD617\nPermit:  
-118.329000000204,33.9886999998362,138,CD1051,,SE,EB,SLAUSON FS CRENSHAW,2000/05/10 00:00:00+00,8,673,F6,A,AD SHELTERS,LOS ANGELES,33.9887,-118.329,Type: AD SHELTERS\nLocation:  SLAUSON FS CRENSHAW\nCouncil District:  8\nDate:  5/10/2000\nSerial: CD1051\nPermit:  
-118.330399999871,33.9895000000308,139,CD1042,,NW,WB,SLAUSON FS CRENSHAW,2000/05/10 00:00:00+00,8,673,F6,A,AD SHELTERS,LOS ANGELES,33.9895,-118.3304,Type: AD SHELTERS\nLocation:  SLAUSON FS CRENSHAW\nCouncil District:  8\nDate:  5/10/2000\nSerial: CD1042\nPermit:  
-118.290600000172,34.0223000001087,140,CD070,,NE,NB,VERMONT FS 36TH PLACE,1982/05/17 00:00:00+00,8,674,A1,A,AD SHELTERS,LOS ANGELES,34.0223,-118.2906,Type: AD SHELTERS\nLocation:  VERMONT FS 36TH PLACE\nCouncil District:  8\nDate:  5/17/1982\nSerial: CD070\nPermit:  
-118.290500000164,34.0216999998695,141,CD482,,SW,SB,VERMONT FS 36TH PLACE,1984/06/28 00:00:00+00,8,674,A1,A,AD SHELTERS,LOS ANGELES,34.0217,-118.2905,Type: AD SHELTERS\nLocation:  VERMONT FS 36TH PLACE\nCouncil District:  8\nDate:  6/28/1984\nSerial: CD482\nPermit:  
-118.290600000172,34.0200999998392,142,CD321,,SW,SB,VERMONT FS 37TH,1983/12/01 00:00:00+00,8,674,A1,A,AD SHELTERS,LOS ANGELES,34.0201,-118.2906,Type: AD SHELTERS\nLocation:  VERMONT FS 37TH\nCouncil District:  8\nDate:  12/1/1983\nSerial: CD321\nPermit:  
-118.290600000172,34.015900000156,143,CD323,,NE,NB,VERMONT FS 39TH,2002/05/01 00:00:00+00,8,674,A2,D2MG,AD SHELTERS,LOS ANGELES,34.0159,-118.2906,Type: AD SHELTERS\nLocation:  VERMONT FS 39TH\nCouncil District:  8\nDate:  5/1/2002\nSerial: CD323\nPermit:  
-118.290100000131,33.9434999998306,144,CD220,,SE,NB,VERMONT NS 108TH,1983/02/15 00:00:00+00,8,704,A5,A,AD SHELTERS,LOS ANGELES,33.9435,-118.2901,Type: AD SHELTERS\nLocation:  VERMONT NS 108TH\nCouncil District:  8\nDate:  2/15/1983\nSerial: CD220\nPermit:  
-118.290500000164,34.0183999999866,145,CD322,,NE,NB,VERMONT FS EXPOSITION,1983/12/01 00:00:00+00,8,674,A1,A,AD SHELTERS,LOS ANGELES,34.0184,-118.2905,Type: AD SHELTERS\nLocation:  VERMONT FS EXPOSITION\nCouncil District:  8\nDate:  12/1/1983\nSerial: CD322\nPermit:  
-118.290500000164,34.0254999998563,146,CD068,,NE,NB,VERMONT FS JEFFERSON,2002/01/30 00:00:00+00,8,674,A1,D1MG,AD SHELTERS,LOS ANGELES,34.0255,-118.2905,Type: AD SHELTERS\nLocation:  VERMONT FS JEFFERSON\nCouncil District:  8\nDate:  1/30/2002\nSerial: CD068\nPermit:  
-118.290500000164,34.0254999998563,147,CD069,,NW,SB,VERMONT NS JEFFERSON,1982/11/02 00:00:00+00,8,674,A1,A,AD SHELTERS,LOS ANGELES,34.0255,-118.2905,Type: AD SHELTERS\nLocation:  VERMONT NS JEFFERSON\nCouncil District:  8\nDate:  11/2/1982\nSerial: CD069\nPermit:  
-118.290500000164,34.0254999998563,148,CD320,,SE,NB,VERMONT NS JEFFERSON,1983/11/30 00:00:00+00,8,674,A1,A,AD SHELTERS,LOS ANGELES,34.0255,-118.2905,Type: AD SHELTERS\nLocation:  VERMONT NS JEFFERSON\nCouncil District:  8\nDate:  11/30/1983\nSerial: CD320\nPermit:  
-118.290600000172,34.0111999999514,149,CD602,,NW,SB,VERMONT NS M.L.KING,2002/05/15 00:00:00+00,8,674,A2,D2MG,AD SHELTERS,LOS ANGELES,34.0112,-118.2906,Type: AD SHELTERS\nLocation:  VERMONT NS M.L.KING\nCouncil District:  8\nDate:  5/15/2002\nSerial: CD602\nPermit:  
-118.307999999815,33.9936999998226,150,CD628,,NE,NB,WESTERN FS 54TH,1989/02/10 00:00:00+00,8,673,J4,A,AD SHELTERS,LOS ANGELES,33.9937,-118.308,Type: AD SHELTERS\nLocation:  WESTERN FS 54TH\nCouncil District:  8\nDate:  2/10/1989\nSerial: CD628\nPermit:  
-118.308099999823,34.0328000001293,151,CD075,,SE,NB,WESTERN NS ADAMS,1982/06/23 00:00:00+00,8,633,J7,A,AD SHELTERS,LOS ANGELES,34.0328,-118.3081,Type: AD SHELTERS\nLocation:  WESTERN NS ADAMS\nCouncil District:  8\nDate:  6/23/1982\nSerial: CD075\nPermit:  
-118.307500000223,33.9449,152,CD1149,,SE,NB,WESTERN NS CENTURY-blue,2001/08/10 00:00:00+00,8,703,H4,D2CB,AD SHELTERS,LOS ANGELES,33.9449,-118.3075,Type: AD SHELTERS\nLocation:  WESTERN NS CENTURY-blue\nCouncil District:  8\nDate:  8/10/2001\nSerial: CD1149\nPermit:  
-118.308199999831,34.0181999999993,153,CD1156,,SW,SB,WESTERN FS EXPOSITION,2001/10/10 00:00:00+00,8,673,H1,D2MG,AD SHELTERS,LOS ANGELES,34.0182,-118.3082,Type: AD SHELTERS\nLocation:  WESTERN FS EXPOSITION\nCouncil District:  8\nDate:  10/10/2001\nSerial: CD1156\nPermit:  
-118.305300000041,33.9825000001528,154,CD079,,NW,SB,WESTERN NS FLORENCE,1982/11/04 00:00:00+00,8,673,J7,A,AD SHELTERS,LOS ANGELES,33.9825,-118.3053,Type: AD SHELTERS\nLocation:  WESTERN NS FLORENCE\nCouncil District:  8\nDate:  11/4/1982\nSerial: CD079\nPermit:  
-118.307899999807,34.010699999883,155,CD078,,SE,NB,WESTERN NS M.L.KING,1983/05/04 00:00:00+00,8,673,J3,A,AD SHELTERS,LOS ANGELES,34.0107,-118.3079,Type: AD SHELTERS\nLocation:  WESTERN NS M.L.KING\nCouncil District:  8\nDate:  5/4/1983\nSerial: CD078\nPermit:  
-118.307899999807,34.0111000000988,156,CD614,,NW,SB,WESTERN NS M.L.KING-3-1,1988/08/19 00:00:00+00,8,673,J3,A,AD SHELTERS,LOS ANGELES,34.0111,-118.3079,Type: AD SHELTERS\nLocation:  WESTERN NS M.L.KING-3-1\nCouncil District:  8\nDate:  8/19/1988\nSerial: CD614\nPermit:  
-118.307500000223,33.9595999999928,157,CD856,,SE,NB,WESTERN NS MANCHESTER,2000/06/07 00:00:00+00,8,703,J3,A,AD SHELTERS,LOS ANGELES,33.9596,-118.3075,Type: AD SHELTERS\nLocation:  WESTERN NS MANCHESTER\nCouncil District:  8\nDate:  6/7/2000\nSerial: CD856\nPermit:  
-118.308099999823,33.9889000000323,158,CD217,,NW,SB,WESTERN NS SLAUSON,1983/02/14 00:00:00+00,8,673,H5,A,AD SHELTERS,LOS ANGELES,33.9889,-118.3081,Type: AD SHELTERS\nLocation:  WESTERN NS SLAUSON\nCouncil District:  8\nDate:  2/14/1983\nSerial: CD217\nPermit:  
-118.307899999807,33.9886999998362,159,CD1059,,SE,NB,WESTERN NS SLAUSON,2000/05/10 00:00:00+00,8,673,H5,A,AD SHELTERS,LOS ANGELES,33.9887,-118.3079,Type: AD SHELTERS\nLocation:  WESTERN NS SLAUSON\nCouncil District:  8\nDate:  5/10/2000\nSerial: CD1059\nPermit:  
-118.30769999979,34.0043000000668,160,CD841,,NE,NB,WESTERN FS VERNON,1993/12/09 00:00:00+00,8,673,J3,A,AD SHELTERS,LOS ANGELES,34.0043,-118.3077,Type: AD SHELTERS\nLocation:  WESTERN FS VERNON\nCouncil District:  8\nDate:  12/9/1993\nSerial: CD841\nPermit:  
-118.271699999957,34.0631000000595,161,CD579,,SW,EB,3RD NS ALVARADO,1992/09/02 00:00:00+00,1,634,C2,A,AD SHELTERS,LOS ANGELES,34.0631,-118.2717,Type: AD SHELTERS\nLocation:  3RD NS ALVARADO\nCouncil District:  1\nDate:  9/2/1992\nSerial: CD579\nPermit:  
-118.269300000207,34.0620000001043,162,CD735,,SW,EB,3RD NS BONNIE BRAE,1990/11/29 00:00:00+00,1,634,D2,A,AD SHELTERS,LOS ANGELES,34.062,-118.2693,Type: AD SHELTERS\nLocation:  3RD NS BONNIE BRAE\nCouncil District:  1\nDate:  11/29/1990\nSerial: CD735\nPermit:  
